X	male.estimate	male.SE	male.pval	male.padj	male.fold_change	female.estimate	female.SE	female.pval	female.padj	female.fold_change	gene	Chr	P_start	P_end
ILMN_2148668	-0.0653383911358433	0.0184898556880414	0.000409719847893768	0.999885543678052	1.03473509775416	-0.127530373417448	0.0289954513235793	1.09107650655441e-05	0.0586882718899618	1.0790510062636	RCBTB2	13	49063443	49063492
ILMN_2148679	-0.187376897143164	0.0234005965018746	1.17201245610275e-15	1.12606956782352e-11	1.14205409074715	-0.258757425201316	0.0296573733427323	2.66431153331353e-18	2.5332274058745e-14	1.2005072125535	LOC100507032	3	129625074	129625123
ILMN_2148785	0.0492333450915982	0.0228453759752568	0.0311564915335502	0.999885543678052	-1.04627714784344	-0.0439242252591393	0.0313250909949752	0.160853790831471	0.99938540358928	1.00157159759482	GBP1	1	89518449	89518498
ILMN_2148819	-0.0298950491523666	0.0121981775481308	0.0142547061114966	0.999885543678052	1.02127739710142	-0.0168229736353583	0.0169160793202287	0.319981439868182	0.99938540358928	1.01144989397667	TUBA1A	12	49578836	49578885
ILMN_2148847	-0.322408987390572	0.0219382465073926	6.81739533299388e-49	8.04111779526628e-45	1.24541040769795	-0.415691518394965	0.0326217758341314	3.42067649410331e-37	3.95909097427517e-33	1.32550590959365	AKIRIN2	6	88385154	88385203
ILMN_2148944	-0.35289932009832	0.0327845448095585	5.08021354460655e-27	5.61871618033484e-23	1.2752214450468	-0.565957120230881	0.0404750910043572	1.98382228325448e-44	2.33813294304373e-40	1.48738712031299	ADCY4	14	24787708	24787757
ILMN_2149494	-0.316028982282151	0.0250908220712081	2.238176579139e-36	2.58285577232641e-32	1.24689554880834	-0.473347949875984	0.0365685791901587	2.536646161543e-38	2.94707551048066e-34	1.39919757000609	NPL	1	182798319	182798370
ILMN_2149566	0.00914294549588011	0.0177771797893916	0.607036680677247	0.999885543678052	-1.00717425746197	0.0391799690048513	0.0263801186811376	0.137488676262802	0.99938540358928	-1.0321788489569	VPS25	17	40931238	40931287
ILMN_2149766	0.0532728600005288	0.0165118272553567	0.00125381892248766	0.999885543678052	-1.04402959023208	0.0208073856395352	0.0186600786991709	0.264818320726319	0.99938540358928	-1.02200978937088	APPBP2	17	58520632	58520681
ILMN_2149782	-0.0921974134980344	0.026034427868632	0.000398062394089722	0.999885543678052	1.08420928633418	-0.135403725462092	0.0363440952642158	0.000194847696189787	0.890648819283516	1.12095944844587	RAMP2	17	40914865	40914914
ILMN_2149935	0.0665921038680099	0.0190918450974462	0.000486672087603412	0.999885543678052	-1.05166670816039	0.0298454208777808	0.0248028315583805	0.228857540560061	0.99938540358928	-1.02060783430201	CC2D1B	1	52816355	52816404
ILMN_2150000	-0.00410016288259114	0.0113389726416559	0.717651599058755	0.999885543678052	-1.00068833639843	-0.0361537308148944	0.0149277579197023	0.0154390467126309	0.99938540358928	1.02043934033097	C15orf24	15	34376475	34376524
ILMN_2150019	0.0738771370711665	0.0253820171381669	0.00360724685869824	0.999885543678052	-1.05693580273915	0.159864563916984	0.0362196853086895	1.01596208262107e-05	0.0548619524615378	-1.12131516238327	SUCLA2	13	48517244	48517293
ILMN_2150187	-0.0251035204624645	0.0263187399489137	0.340171302782756	0.999885543678052	1.01208286952709	-0.0156135817370411	0.0339607030470657	0.645692536729513	0.99938540358928	1.00287137703405	KCTD18	2	201354307	201354356
ILMN_2150196	-0.152375843050397	0.0199880697598189	2.47195479567391e-14	2.30756980176159e-10	1.11627252509341	-0.265330084970829	0.0266131154717256	2.0643774850093e-23	2.15149421487669e-19	1.21353541667925	LRRC25	19	18501973	18502022
ILMN_2150258	-0.201481600111073	0.0197038837566006	1.52476234966753e-24	1.65177505339484e-20	1.14922717268683	-0.261745296862105	0.0281426882051575	1.39589501769641e-20	1.38919472161147e-16	1.19745599627932	ZFP36L2	2	43451048	43451097
ILMN_2150284	-0.113866405216237	0.0220542293487035	2.42998460807511e-07	0.00177194477620837	1.07882200466185	-0.139419551440576	0.0276150182233607	4.44859595066503e-07	0.00273766594803926	1.09284972114753	RNPC3	1	104097679	104097728
ILMN_2150294	-0.0658072573102227	0.0211109733628988	0.00182573816667311	0.999885543678052	1.04374575679429	-0.123769449772469	0.0262585752535396	2.43513418823106e-06	0.0139703648378816	1.08575353107773	FKBP14	7	30053140	30053189
ILMN_2150352	-0.0238965406601607	0.0224208697531268	0.286506444684073	0.999885543678052	1.01706464111941	-0.070655867914979	0.0298967014010172	0.0181113761048016	0.99938540358928	1.0451831749636	CBWD3,CBWD5	9	70475059	70483219
ILMN_2150465	-0.0582406043569264	0.0224816001000987	0.00958116149586308	0.999885543678052	1.04183944176862	-0.137574658771486	0.0329183753870309	2.92451001938302e-05	0.149647177691829	1.09869642362543	C5orf28	5	43444438	43444487
ILMN_2150654	-0.0261715064803701	0.0193260298361053	0.175669329871784	0.999885543678052	1.01278657015736	-0.0753905613818188	0.0240673846360761	0.0017333720916771	0.99938540358928	1.05097490288517	ZSWIM4	19	13942979	13943028
ILMN_2151048	-0.0853671618745483	0.0198983744183765	1.78546382395058e-05	0.112198546697054	1.05685389550995	-0.139112058659056	0.0278715674957939	6.00110000494256e-07	0.00365587012301101	1.0956188175528	STAG1	3	136056349	136056398
ILMN_2151056	0.0359639776463284	0.0255385410999017	0.159064854395642	0.999885543678052	-1.02782527540881	0.177735900635701	0.0333088258743592	9.50193105623039e-08	0.000617150422102164	-1.13892086583004	C10orf32	10	104623543	104623593
ILMN_2151075	0.0192484608452944	0.0214323096833395	0.369129664249848	0.999885543678052	-1.00955359548044	-0.0245103367400027	0.0313579873650992	0.434432180658963	0.99938540358928	1.02103231626918	ZNF821	16	71893613	71893662
ILMN_2151281	-0.257087777907395	0.0223289146831495	1.12581799925416e-30	1.27048561215832e-26	1.19453996303077	-0.370417051247267	0.0310420042099989	7.98721585905337e-33	9.04871684672156e-29	1.30160205853557	GABARAPL1	12	10375388	10375437
ILMN_2151368	0.0200010817022218	0.0159511690035657	0.209880385854401	0.999885543678052	-1.0178243706392	0.0321625461895906	0.0235741745582724	0.172469164532207	0.99938540358928	-1.02617423466781	NOL12	22	38089307	38089356
ILMN_2151441	-0.0598004722578575	0.0200624730258087	0.00287578257884769	0.999885543678052	1.03708815254428	-0.112314407252708	0.0282745952964947	7.11901097358e-05	0.346553454193874	1.07382628377892	FAM103A1	15	83659347	83659396
ILMN_2151488	-0.171565275497428	0.0208763837327467	2.06664519151207e-16	2.01001911326464e-12	1.12229534983219	-0.295021913852065	0.0273024976528167	3.23568697472913e-27	3.51880958501793e-23	1.22492171223242	RMI1	9	86618766	86618815
ILMN_2151541	0.121312302509804	0.026336422107456	4.09983605208132e-06	0.0273500063034345	-1.09160756351915	0.139768122732507	0.0301132269368503	3.46023601675604e-06	0.0195468732586549	-1.10790315402376	DNAJC10	2	183642947	183642996
ILMN_2151579	0.152206118766974	0.0172191324894074	9.626806655345e-19	9.72307472189845e-15	-1.11874500989512	0.281782060516634	0.028137291286421	1.31571058243668e-23	1.37439127441336e-19	-1.2179200111323	HMGN1	21	40714546	40714595
ILMN_2151739	-0.00920230268748729	0.0249352410391972	0.712091891860852	0.999885543678052	-1.00070952301257	-0.0495512879570335	0.0309932825469394	0.109870586843948	0.99938540358928	1.03060021264843	CAT	11	34493405	34493454
ILMN_2151817	-0.0413927089012231	0.0115826631090674	0.000352001695465979	0.999885543678052	1.02964615260888	-0.0717373608357436	0.0152034884117073	2.3761295175995e-06	0.0136461118195739	1.05186385330826	PFN1	17	4849006	4849055
ILMN_2151818	0.0374523520737842	0.0221099760461506	0.0902820206885298	0.999885543678052	-1.03236959334171	-0.0444898157919029	0.0278356913121527	0.109975984738764	0.99938540358928	1.02117641074073	PSMA6	14	35786508	35786557
ILMN_2152131	-0.109517363117078	0.012251588149295	3.92587024829438e-19	3.98672123714294e-15	1.08678365999055	-0.15378159622054	0.0187151680279006	2.08744391566235e-16	1.90207889595153e-12	1.12018937278037	ACTB	7	5567014	5567063
ILMN_2152178	0.177017371552536	0.0243355881329265	3.48963752264332e-13	3.17312739933957e-09	-1.13467664935502	0.183038589981909	0.0304681933236536	1.88370786485908e-09	1.35551617955259e-05	-1.13490826492762	FAN1	15	31234744	31234793
ILMN_2152257	-0.122326760021358	0.0220484341407468	2.88802487020311e-08	0.000220558459337411	1.08524980123661	-0.200334032400656	0.0266790035286285	5.95569373207092e-14	5.08854472468139e-10	1.14751981847783	SSTR2	17	71167904	71167953
ILMN_2152402	-0.0924092348892616	0.016038025432543	8.3180384021712e-09	6.53215555722504e-05	1.0655546911783	-0.134828523253379	0.0234370839028456	8.77846897126415e-09	6.09050177226307e-05	1.09498591204788	ABHD16A	6	31655027	31655278
ILMN_2152429	0.0756089366989978	0.0191161460364912	7.64580049901813e-05	0.446285375127688	-1.05288943523826	0.0888540298013472	0.0244804482717514	0.000283869968561554	0.99938540358928	-1.06624109108084	C12orf76	12	110479317	110479366
ILMN_2152465	-0.0894989392600997	0.0205753797365323	1.3625714681481e-05	0.0866582685904225	1.09733671575942	-0.100573249278503	0.0269955811924847	0.000194893771950902	0.890664537815622	1.1110766038891	PIP4K2A	10	22826072	22826121
ILMN_2152502	-0.0099464122413612	0.0251184236747221	0.692119229389442	0.999885543678052	1.00904911387572	-0.0601345816121527	0.0349081198205297	0.0849512722677124	0.99938540358928	1.04466820625908	MGC72080	7	97596262	97598338
ILMN_2152581	0.0164274067574962	0.0119342444417127	0.168668979838875	0.999885543678052	-1.01468636889004	0.0486488658830423	0.015732583747238	0.00198654674039822	0.99938540358928	-1.0366793601258	STK38	6	36462088	36462137
ILMN_2152711	-0.0130225844284841	0.0230580897669545	0.572228236064165	0.999885543678052	1.01682365169158	0.0705709600674862	0.0334669075862734	0.0349723119871088	0.99938540358928	-1.05199975341947	ACVR2A	2	148688089	148688138
ILMN_2153280	0.148260748855122	0.0249477768237573	2.80118782239094e-09	2.24823334625097e-05	-1.11512088998817	0.239368268825443	0.0333724089478515	7.35652253429552e-13	6.07280935206095e-09	-1.18861712977754	KIAA0090	1	19544604	19544653
ILMN_2153332	-0.189217033423679	0.0246896780414106	1.80495039100414e-14	1.69196049652728e-10	1.13966787768335	-0.270622075849129	0.0314623390817143	7.87077953032507e-18	7.40561646008286e-14	1.20996441455949	ATXN1	6	16299645	16299694
ILMN_2153373	0.1385696293054	0.0226068753132186	8.81363874927367e-10	7.21748877178021e-06	-1.10018604735207	0.256119665594953	0.0272799387943306	6.0819285496102e-21	6.09470059956438e-17	-1.19638051510012	LRBA	4	151186073	151186122
ILMN_2153466	0.108530972119225	0.0223324200104407	1.17507657658984e-06	0.00818205820279506	-1.08157655142645	0.259023121695187	0.0322932383805253	1.04912678588007e-15	9.41066726934423e-12	-1.20188323656382	FAM50B	6	3851237	3851286
ILMN_2153485	-0.00122959487257975	0.0246426100496725	0.960204385230133	0.999885543678052	1.00484369396163	0.067372894762694	0.0350950538904132	0.0548924918841312	0.99938540358928	-1.04033578509296	NMNAT3	3	139279140	139279189
ILMN_2153787	0.0695810425265388	0.019731273788628	0.00042119550416702	0.999885543678052	-1.04788055935133	0.151355953347745	0.028098048065552	7.17602568658928e-08	0.000469886161957866	-1.10535074718368	ARRDC5	19	4891048	4891097
ILMN_2154052	0.21301178251101	0.0226119415186055	4.49704432374998e-21	4.68951782080648e-17	-1.16044534758595	0.252122716831208	0.028384835659552	6.54900367908186e-19	6.32306305215354e-15	-1.1982403635608	KDSR	18	60998386	60998435
ILMN_2154053	0.216063068159924	0.0227927382259437	2.55578940857658e-21	2.67437803713453e-17	-1.16664530719712	0.270982914606885	0.0327230840667541	1.22049441586584e-16	1.11821698381628e-12	-1.21300682943102	KDSR	18	60998221	60998270
ILMN_2154115	-0.214659132411247	0.0202634256209136	3.19667861839979e-26	3.51091212658849e-22	1.1565851968473	-0.279146104466875	0.0275147836429039	3.4766053832193e-24	3.6573888631467e-20	1.21427429331136	PSD4	2	113960370	113960419
ILMN_2154287	0.00536127084657542	0.025911274362549	0.836081078951268	0.999885543678052	-1.0003694625831	0.0314277971594611	0.0364389032258003	0.388423858302391	0.99938540358928	-1.01708573201883	ACCS	11	44105254	44105303
ILMN_2154322	-0.0960573489648362	0.0227857297888459	2.49026495426514e-05	0.154047790070842	1.06826109012088	-0.157472984862651	0.0298541794741867	1.32945641056489e-07	0.000852580396095264	1.11289885270736	SEMA3E	7	82993492	82993541
ILMN_2154455	0.036520898812634	0.0234246907763153	0.118978134495855	0.999885543678052	-1.03234411031311	0.125166574200992	0.0319572461068565	8.97736737141478e-05	0.431272728522766	-1.0930457487237	ZNF330	4	142155666	142155715
ILMN_2154566	0.233155450857141	0.0195974371182264	1.22323356125763e-32	1.39277373284794e-28	-1.17322678139101	0.28760511372405	0.0303850268083636	2.92561119815925e-21	2.94813840438508e-17	-1.22144251275435	RPL10A	6	35438489	35438538
ILMN_2154603	0.02985559721922	0.0169357666166704	0.0779219962712558	0.999885543678052	-1.02678014409108	0.10034524822278	0.0194258250842553	2.3972122090098e-07	0.00150616843092086	-1.08010669180168	ZNF830	17	33289774	33289823
ILMN_2154671	-0.0277443738745023	0.0132138435793252	0.0357601259418478	0.999885543678052	1.0238688168362	-0.0425947401296482	0.017014800386661	0.0123008706601752	0.99938540358928	1.03239548776614	COX6B1	19	36139232	36139281
ILMN_2155172	0.0695391237920888	0.028214885259234	0.0137156547807048	0.999885543678052	-1.05249723203238	0.19015512459854	0.0328969010928131	7.45518109993503e-09	5.19327915421474e-05	-1.15425389445786	BRIX1	5	34925424	34925473
ILMN_2155228	-0.0708478304301018	0.0170170701308831	3.13627299523789e-05	0.191971270038511	1.04211166483726	-0.0950212181338838	0.0203961281525722	3.18078002485651e-06	0.0180413843009861	1.06227644327968	CRLF3	17	29110132	29110181
ILMN_2155322	-0.0168699547213029	0.0162187578017467	0.29826982192768	0.999885543678052	1.01192655674945	-0.0754533122721393	0.0215854320949735	0.000473056644454646	0.99938540358928	1.05366913851718	ZNF652	17	47372536	47372585
ILMN_2155480	-0.141116271482912	0.0185376615805342	2.69032528775883e-14	2.50819026577756e-10	1.10266788540516	-0.178951505346652	0.0257933884355709	3.98019760426877e-12	3.20644718999892e-08	1.13001023264622	RAB43,ISY1-RAB43	3	128806689	128806738
ILMN_2155516	0.094433636441871	0.0207825769149766	5.52268338202751e-06	0.0364331422712355	-1.0725338694347	0.162457526463996	0.028675117319987	1.46636704607161e-08	0.00010034349696268	-1.12384965578443	QTRTD1	3	113806850	113806899
ILMN_2155719	0.0942123046487403	0.0201974328490934	3.09265628928761e-06	0.0208475960460878	-1.06500480430975	0.0992743191453161	0.025408889515343	9.34219554806758e-05	0.447810183624059	-1.06734413055393	NBPF10	1	145359915	145360560
ILMN_2155998	0.00205169345701801	0.0128741954799091	0.873381477981722	0.999885543678052	-1.00712623365379	0.0115652437867422	0.0159539864122163	0.468505726762457	0.99938540358928	-1.01439096616976	PSMD6	3	63996601	63999133
ILMN_2156172	-0.236340679143796	0.0358688123886204	4.42709481188768e-11	3.79092128741942e-07	1.17098421223947	-0.369545198202724	0.0491076949253552	5.26399120811371e-14	4.50545007502452e-10	1.29056005032962	HK2	2	75120290	75120339
ILMN_2156267	-0.025087415913611	0.0155402664230113	0.106451714434755	0.999885543678052	1.0341487369747	-0.0157709684496403	0.0198385110412173	0.426632497792044	0.99938540358928	1.03174874730552	EIF2AK1	7	6063502	6063551
ILMN_2156786	-0.0751717425560461	0.0203525454678578	0.00022120493515528	0.999885543678052	1.05827389644039	-0.0688418463439338	0.0338925982314407	0.0422371014668817	0.99938540358928	1.05213305437555	PGGT1B	5	114548268	114552598
ILMN_2156953	-0.0861848486563327	0.0254099969621271	0.000694428730097574	0.999885543678052	1.05875244103334	-0.156667131642318	0.0290939281579428	7.24954927631589e-08	0.000474410504642112	1.11411081271695	ZFAND6	15	80430327	80430379
ILMN_2156982	0.160130621970399	0.0184163817126942	3.46799438470549e-18	3.46972838189784e-14	-1.11647239844619	0.20233586583397	0.02951110713839	7.06859664240728e-12	5.64639499795493e-08	-1.15684133103567	IMP4	2	131104117	131104166
ILMN_2157075	-0.143113275839183	0.0205564880443154	3.35590694853343e-12	2.97232678431606e-08	1.10645251421703	-0.302162445713846	0.028175170242583	7.81733819692278e-27	8.46617726726737e-23	1.23426157986167	LRCH4	7	100171638	100171687
ILMN_2157277	-0.0728817549658187	0.0139645588116258	1.79841522101138e-07	0.00132129566287706	1.05879032742602	-0.139817864631154	0.0191365135375089	2.74518064402091e-13	2.29963782549632e-09	1.10859458068598	AKR1D1	7	137802711	137802761
ILMN_2157421	0.0478268838735238	0.0142558638703369	0.000793959704873769	0.999885543678052	-1.03159442421746	0.115642389842642	0.0197240085376337	4.54504942935835e-09	3.20835039218406e-05	-1.0824391501644	STUB1	16	732241	732372
ILMN_2157435	0.00877265191204241	0.0120352494145063	0.466054772582252	0.999885543678052	-1.00612460067663	0.0276308558739658	0.0143670830000813	0.0544542220892654	0.99938540358928	-1.01933314016466	DYNLRB1	20	33128508	33128557
ILMN_2157441	0.259744724841945	0.0207163054329605	4.6148396921319e-36	5.32091016502808e-32	-1.20325715962871	0.331115909666286	0.0339663964598767	1.87513101811445e-22	1.92219680666912e-18	-1.27564818361415	HLA-DRA	6	32412509	32412558
ILMN_2157510	-0.0428844109827625	0.0281737711526491	0.127974121148308	0.999885543678052	1.03144899831522	-0.0343828347936507	0.0405299963240289	0.396253898510253	0.99938540358928	1.0206220286605	BLOC1S1	12	56112988	56113313
ILMN_2157544	0.00439878411155852	0.0198998971768004	0.82505695083375	0.999885543678052	-1.00166327879017	-0.0387260412990328	0.0303833461148281	0.202457520471019	0.99938540358928	1.0267309997527	GBF1	10	104142144	104142193
ILMN_2157951	-0.122739941171226	0.0169531214607245	4.48813203530967e-13	4.06849169000822e-09	1.08230230027002	-0.223687663019359	0.0228031627224611	1.02473346503142e-22	1.05547546898236e-18	1.16394475306604	STX6	1	180942365	180942414
ILMN_2157957	-0.00227992270129321	0.0246911125322072	0.926429666543372	0.999885543678052	1.00032323418001	0.0366812595007078	0.0365580907337842	0.315682795372503	0.99938540358928	-1.02844102745215	GTF2H1	11	18388377	18388427
ILMN_2158003	0.00859789118203067	0.0259281484354036	0.740187907072261	0.999885543678052	-1.00727905118667	-0.0803093152698869	0.0356698583463786	0.0243563182918734	0.99938540358928	1.06101184698231	KIAA1683	19	18367927	18367976
ILMN_2158164	-0.039508464133802	0.0140933688388354	0.00505767705019059	0.999885543678052	1.0323360747272	-0.128928307112216	0.0163448161903981	3.07008020629137e-15	2.72254712693919e-11	1.09927020968964	ZNF430	19	21241163	21241212
ILMN_2158242	-0.0652739243711361	0.0270533431083126	0.0158311166438695	0.999885543678052	1.03961159176529	-0.184967800217799	0.0294342445359444	3.29753780092559e-10	2.46227147595114e-06	1.13632137354133	SHOC2	10	112772820	112772869
ILMN_2158336	0.0250758881891189	0.0150937387734414	0.0966444331601051	0.999885543678052	-1.00733848940641	0.102117757679871	0.0176548583554527	7.28944097283427e-09	5.08292719035734e-05	-1.062864832783	SH3GLB2	9	131770382	131770431
ILMN_2158594	-0.00633087735273365	0.0224231697204824	0.777685565701304	0.999885543678052	1.00262388364769	-0.0610410111100542	0.0296618883160883	0.039600345068147	0.99938540358928	1.04511418985953	C10orf28	10	100004328	100004377
ILMN_2158705	0.196131641795574	0.0279027261979871	2.07838518399833e-12	1.85080200635051e-08	-1.14934192542113	0.289164152703717	0.0377554483298995	1.87572970821462e-14	1.62560155489971e-10	-1.23449429074259	ACYP2	2	54365809	54365858
ILMN_2159322	-0.0948821316910353	0.0253835464791074	0.000185535429324875	0.999885543678052	1.06393241715211	-0.0996910965006254	0.0301433237682337	0.000942213538594327	0.99938540358928	1.06524339007265	SLK	10	105787043	105787092
ILMN_2159453	-0.152066940482275	0.0197508958193595	1.36874980514887e-14	1.28580356695685e-10	1.11451546183393	-0.208457150510601	0.0281443248976227	1.29460827962974e-13	1.09523860456676e-09	1.15934658440749	STXBP2	19	7712275	7712324
ILMN_2159859	0.193842516988727	0.0185594483733874	1.55416223557584e-25	1.69714516124882e-21	-1.14536808556971	0.270550643577673	0.0307280968216527	1.31242275966999e-18	1.25743224603982e-14	-1.20496083741222	LYSMD4	15	100267704	100267753
ILMN_2160005	0.13709606657791	0.0204842703766946	2.19017615036007e-11	1.89713058144189e-07	-1.10174237639803	0.280218405397898	0.0261019727501291	6.93231030561284e-27	7.51462437128432e-23	-1.21450738601019	NUMA1	11	71714176	71714225
ILMN_2160160	-0.00868289026088139	0.02496171865883	0.727954148206258	0.999885543678052	1.00434182898019	0.0254107369691575	0.0373673993145437	0.496489118548409	0.99938540358928	-1.01701628276093	SNORD36C	9	136217717	136217766
ILMN_2160388	0.22392655798336	0.0229344817387769	1.61085329323942e-22	1.71249813604283e-18	-1.16688385918123	0.303795518489565	0.0319279335637891	1.81645543638218e-21	1.83661809172602e-17	-1.23507240988035	RPL24	3	101405375	101405538
ILMN_2160764	-0.103929266496417	0.0167561212898737	5.55853247367406e-10	4.584121731039e-06	1.07407894228057	-0.186962758542583	0.0219555289118943	1.65843571276494e-17	1.54897895572245e-13	1.13495549201173	HBP1	7	106842674	106842723
ILMN_2160819	0.253372832362433	0.0296766970058305	1.36836194309408e-17	1.355499340829e-13	-1.1880317155189	0.364085323416157	0.0452620969389097	8.69993428621524e-16	7.82298091016474e-12	-1.28091736586983	RPS27	1	153964072	153964121
ILMN_2160929	0.102811956896158	0.0180841568480466	1.30663532762053e-08	0.000101603963075772	-1.07737729555476	0.11767880702832	0.0256954229029395	4.65515237952608e-06	0.0259757502777555	-1.08936380449405	FEN1	11	61564458	61564507
ILMN_2161007	-0.0459541592463353	0.0144257071313922	0.0014446709380519	0.999885543678052	1.03857395957723	-0.12100540691883	0.0175703984726854	5.70251586374123e-12	4.56771520685673e-08	1.09623944561288	RRP7A	22	42906001	42906049
ILMN_2161286	-0.0100517794779716	0.0195977156758658	0.60801730742431	0.999885543678052	1.00769130310729	-0.0993314147401677	0.0264426902174528	0.000172320613910422	0.794742671354866	1.07119652852255	FAM40B	7	129127897	129127946
ILMN_2161357	-0.0573215479944768	0.0183117813148875	0.00174622055450619	0.999885543678052	1.03352109130353	-0.0596800651361996	0.0202637060697003	0.00322776956209358	0.99938540358928	1.03436857907338	PNISR	6	99848530	99848579
ILMN_2161832	-0.0246580676987733	0.0216198646251059	0.254066264543106	0.999885543678052	1.01098581987247	-0.0568798985132042	0.0265250626663748	0.0320021959961638	0.99938540358928	1.03491326957844	VPS37A	8	17152964	17153014
ILMN_2162367	-0.0783276674261923	0.0187635326448656	2.98690130292726e-05	0.1831567878955	1.0545910992145	-0.130206955034485	0.0205367346592986	2.29470713636607e-10	1.72332505941092e-06	1.09286269984873	DMC1	22	38915179	38915228
ILMN_2162799	-0.0682198013306786	0.0213008197230133	0.00136153139453405	0.999885543678052	1.04672885144249	-0.0903771884693728	0.0328437762502508	0.00592814627656402	0.99938540358928	1.07061477512509	AHR	7	17382595	17382644
ILMN_2162860	0.133211392065886	0.0272071195719727	9.7709576152634e-07	0.0068513954798227	-1.10328114560784	0.17605554961774	0.036037324835017	1.03236489657749e-06	0.00614670059422238	-1.13638528199124	SLFN11	17	33677756	33677805
ILMN_2162972	0.0993358458774208	0.0284364186562071	0.000477159039252156	0.999885543678052	-1.06354592596309	0.103627959617496	0.0434848057239137	0.0171682604015902	0.99938540358928	-1.06438195691671	LYZ	12	69747544	69747593
ILMN_2162989	0.119721444825144	0.0163136607390319	2.1564063765609e-13	1.97095542817666e-09	-1.08708889584331	0.157986508893865	0.0254425423394804	5.31395963674029e-10	3.93179873522414e-06	-1.11806502023628	TMEM189	20	48740342	48740391
ILMN_2163306	-0.0999849365149057	0.0175652655249413	1.25415666867889e-08	9.76360966566516e-05	1.06365622317566	-0.186430107581736	0.0212686159299148	1.85945290691127e-18	1.77410401848404e-14	1.13298502298647	FAM120A	9	96328231	96328280
ILMN_2163732	-0.0542824079725031	0.0232786553957499	0.0197084131839515	0.999885543678052	1.04537233510459	-0.127166507773889	0.0351434249432353	0.000296314697847959	0.99938540358928	1.09500998094197	ATG3	3	112253130	112253179
ILMN_2163796	0.0525221870012648	0.0263182998657211	0.0459717355729701	0.999885543678052	-1.04325919559492	0.150542983767754	0.0342642327606242	1.11494099991662e-05	0.0598834811055217	-1.1166837752805	RABGGTB	1	76260596	76260645
ILMN_2163819	-0.111183630222146	0.0226222510982586	8.88773394596502e-07	0.00624541064382962	1.07756690329254	-0.177199494255753	0.0317623822016787	2.420294315893e-08	0.000163394069265936	1.13380469589799	KIF21B	1	200938757	200938806
ILMN_2164081	-0.0720182594070256	0.0145696913993333	7.69220381757958e-07	0.00543377277673822	1.04538946265984	-0.166996970597449	0.0160562682604159	2.46031396943728e-25	2.62515500538958e-21	1.117003932819	KLHL12	1	202860571	202860620
ILMN_2164242	0.0289500350346599	0.013484329772713	0.0317981290468036	0.999885543678052	-1.01144738713938	0.00517633490837218	0.017481276353898	0.767148079551917	0.99938540358928	1.00503042885298	UBE2F	2	238950073	238950122
ILMN_2164978	-0.0375498727808046	0.0230499123551497	0.10329864142752	0.999885543678052	1.03312542994995	0.00332737503559162	0.0298375274205715	0.911206824380656	0.99938540358928	1.00473545088114	PDP2	16	66921548	66921597
ILMN_2165289	-0.222254852483076	0.038074896342671	5.3051345332584e-09	4.20962425214054e-05	1.18761164056577	-0.250136122109764	0.0407360488386772	8.23077349482136e-10	6.03644928110199e-06	1.23164044362853	DEFA1,DEFA1B,DEFA3	8	6875764	6875813
ILMN_2165354	-0.0391108558489799	0.0250557008158728	0.118534045023773	0.999885543678052	1.03146304765435	-0.179205950261044	0.0360499844898071	6.65943699950273e-07	0.00404028042759831	1.13926241941461	DCLK1	13	36345818	36345867
ILMN_2165975	-0.116511306619369	0.0261715841747274	8.51436366856652e-06	0.0552241627543225	1.10643856623517	-0.132245813563968	0.0430900638511219	0.00214736425814686	0.99938540358928	1.11982260149588	CES3	16	67008476	67008532
ILMN_2165993	-0.0373791135623621	0.0223688741121773	0.0947152768176023	0.999885543678052	1.04877192089325	-0.0623523232514328	0.0322644561561383	0.0532930001659982	0.99938540358928	1.0572875860722	ITLN1	1	160846604	160849147
ILMN_2166506	0.16978571496953	0.0157160659953631	3.31972517563423e-27	3.67692760453247e-23	-1.12023279175215	0.24366094586449	0.0241244672298788	5.51529030923929e-24	5.78884870857756e-20	-1.17915240967241	XRCC6	22	42059776	42059825
ILMN_2166524	0.049633819781987	0.0234081928050523	0.0339756105738305	0.999885543678052	-1.03429915667045	-0.0116940352183162	0.031554322436768	0.710935403607341	0.99938540358928	1.00674073343321	CCNYL1	2	208618884	208618936
ILMN_2166865	0.077261456140042	0.0266042303512169	0.00368305601904474	0.999885543678052	-1.06189266268774	0.110521211188139	0.0329320294878973	0.000790671065455403	0.99938540358928	-1.09112580396356	ENY2	8	110352758	110355648
ILMN_2167011	-0.0223589791865453	0.0279916438456467	0.424421844859008	0.999885543678052	1.01207795875233	0.0146717741494462	0.0353535216779505	0.678140605790327	0.99938540358928	-1.01842353765449	ECHDC1	6	127610271	127610320
ILMN_2167416	0.00210820745271898	0.0171119222549423	0.901947863426257	0.999885543678052	-1.0053225587956	0.0335812677374468	0.0232761597392812	0.149095893474062	0.99938540358928	-1.03335579402922	MR1	1	181024425	181024476
ILMN_2167426	0.193662212082327	0.0196596497432845	6.80372205200084e-23	7.2663751515369e-19	-1.14676549525963	0.112908743852517	0.0326353823259275	0.00054077064499761	0.99938540358928	-1.09142774321636	ASPHD2	22	26839153	26839202
ILMN_2167616	0.133189327814502	0.017386378369407	1.85129620815954e-14	1.73447941742467e-10	-1.09646463572335	0.226444553543514	0.0235101358796535	5.87012787392375e-22	5.97931225237873e-18	-1.17122942025396	NACA	12	57106969	57107364
